card_id,name,yomi,cost,type,power,effect,lore,set,tag
658,鈍化,鈍化 / どんか,-,,,[相手のモンスターが場に出た時、それのいずれかが「場に出たターンでも攻撃できる。」を持つなら] それの効果を消す。 自分は1枚引く。,時間の分解。,CS01-新天地_グループ8,#罠カード
659,災いの渦潮,災いの渦潮 / わざわいのうずしお,-,水,,[相手のモンスターが場に出た時、自分の[海]のフィールドがあるなら] モンスター全てに400ダメージ。,修正と改善で出来ている。,CS02-未開地_グループ5,#罠カード
660,毒入り傷薬,毒入り傷薬 / どくいりきずぐすり,-,毒,,[相手が回復した時] 相手に700ダメージ。,思わぬサプライズ。,DES01-闘争本能_グループ4,#罠カード
661,星になる,ほしになる,,,,[相手のモンスターが場に出た時、自分のマナが3以上なら](自分のターン中にマナを3以上発生させて、使わずに相手にターンを渡す)そのモンスターを破壊する。,「彼女は絵画の一筆となったさ。」,CS03-共鳴地_グループ5,#罠カード
662,抵抗,ていこう,,,,[相手の魔法の使用時]自分のモンスター全てを+200。,抵抗こそが真の力を引き出す鍵である。,CS01-新天地_グループ8,#罠カード
663,奈落への誘い,ならくへのいざない,,闇,,[相手のモンスターが場に出た時]それを破壊する。自分に1000ダメージ。,深淵は静かに口を開く。,STR08-冥界の番人,#罠カード
664,大胆な潜伏,だいたんなせんぷく,,水,,[相手のモンスターが場に出た時、自分の[海]のフィールドが場にあるなら]それに600ダメージ。,急いでいるのなら、シンプルな手法を勧めよう。,CS02-未開地_グループ5,#罠カード
665,力の吸収,ちからのきゅうしゅう,,,,[相手のモンスターが場に出た時、自分のマナが3以上なら](自分のターン中にマナを3以上発生させて、使わずに相手にターンを渡す)それを-700、自分は2枚引く。,強者の意思さえ養分となる。,CS03-共鳴地_グループ5,#罠カード
666,傷薬,きずぐすり,,,,[相手が自分にダメージを与えた時]自分を700回復。,これを塗ればドラゴンにかじられても平気！...たぶん。,ベーシック,#罠カード
667,オリカ・バリアー,おりか・ばりあー,,,,[相手のオリカの使用時]それを打ち消す。,[オリカチケット/Omezi]汚れは全て白になる。,プロモーションカード,#罠カード #オリカ
668,氷壁,ひょうへき,,水,,[相手のモンスターの攻撃時]それが与えるダメージを0にする。自分は1枚引く。,それは冷たい絶望だけを残す。,STR02-立ちはだかる氷像,#罠カード
669,霧中,むちゅう,,,,[相手のモンスターが場に出た時]相手に400ダメージ。,音と光が吸い込まれ、自らさえも見失う。,ベーシック,#罠カード
670,還り門の森,かえりもんのもり,0,"森,門",,自分の[獣]が場に出た時、それを+100。,一度しか通ることの無い人生を。,DES02-秘匿区域_グループ4,#フィールドカード
671,炎鱗工房,炎鱗工房 / えんりんこうぼう,0,戦地,,"自分のターン終了時、自分の捨て札に[火]が5枚以上あるなら、自分のデッキから[火,装備]1枚までを手札に加える。",伝説の武具は、伝説の工房から生まれる。,RP01-ランダムパスvol1_グループ6,#フィールドカード
672,燃え盛る空,燃え盛る空 / もえさかるそら,1,空,,自分の[火]のエネルギーが場に無い時使用できず場に出せない。相手のターン開始時、相手に300ダメージ。,,STR09-真なる力_グループ2,#フィールドカード
673,亞の祠,亞の祠 / あおのほこら,1,森,,自分のターン開始時、自分を200回復。破壊時、自分に500ダメージ。(これを破壊)自分のマナ+1。,[オリカチケット/B級御茶]あの山のあの森の奥にある場所に亞の祠がある。あの山では昔、大きな土砂崩れがおきてな。あの山の神様の祟りだと恐れたご先祖様が建てたそう。それからというもの、あの山で災害は起きていないという。…どうした？急に顔が青ざめて？,プロモーションカード,#フィールドカード #オリカ
674,願いの泉,願いの泉 / ねがいのいずみ,1,"森,泉",,(1)デッキかモンスター1体かフィールドにカウンター1個を乗せる。(カウンター-1)自分は(自分のデッキのカウンターの数)枚引く。(カウンター-2)カウンターがあるモンスター1体を+300。(カウンター-7)自分のマナ+7。,[オリカチケット/Omezi]森の奥に存在する不思議な泉。投げ込まれた物の価値ではなく、込められた願いの強さに応じて奇跡を起こすと信じられている。,プロモーションカード,#フィールドカード #オリカ
675,海賊砲,海賊砲 / かいぞくほう,1,戦地,,自分の[海賊]が場に出た時、相手に200ダメージ。,「景気良く一発かましましょー！」-元気の良い海賊娘,DES02-秘匿区域_グループ3,#フィールドカード
676,月宿る海,月宿る海 / つきやどるうみ,1,"海,月",,場に出た時、自分の[水]と[光]全てを+100。自分の[水]か[光]が場に出た時、それを+100。,月光が力を抱きしめる。,CS02-未開地_グループ5,#フィールドカード
677,詠唱魔法陣・野生,詠唱魔法陣・野生 / えいしょうまほうじん・やせい,2,詠唱,,自分のターン開始時、これにカウンター1個を乗せる。(カウンター-2)自分のデッキから3コスト以下の[獣]1体までを出す。(カウンター-5)自分のデッキから[獣]1体までを出す。,その詩は野生を呼び覚ます。,RP01-ランダムパスvol1_グループ5,#フィールドカード
678,詠唱魔法陣・知識,詠唱魔法陣・知識 / えいしょうまほうじん・ちしき,2,詠唱,,自分のターン開始時、これにカウンター1個を乗せる。(カウンター-1)自分は1枚引く。(カウンター-2)自分は3枚引く。,万物が流れ込む。,MCS10-詠唱の歌声,#フィールドカード
679,詠唱魔法陣・天翼,詠唱魔法陣・天翼 / えいしょうまほうじん・てんよく,2,詠唱,,自分のターン開始時、これにカウンター1個を乗せる。(カウンター-2)自分のデッキから4コスト以下の[鳥]1体までを出す。(カウンター-6)自分のデッキから[ドラゴン]か[鳥]1体までを出す。,祈りが羽ばたく時。,MCS10-詠唱の歌声,#フィールドカード
680,蠢く墓場,蠢く墓場 / うごめくはかば,2,墓,,自分のターン開始時、自分のデッキの上3枚を捨てる、自分の捨て札から1コスト以下の[ゾンビ]1体までを出す。,「今日は左から2番目と5番目に賭けるよ。」,STR06-屍の行進,#フィールドカード
681,花華の縄張,花華の縄張 / かかのはなわばり,2,花畑,,自分の2コスト以上の[虫]が場に出た時、自分のマナ+1。(6) 自分の捨て札から[虫]1体までを出す。,その美しさは視線と生命を奪う。,RP02-ランダムパスvol2_グループ1,#フィールドカード
682,極彩鳥の巣,極彩鳥の巣 / ごくさいちょうのす,2,"森, 巣",,場に出た時、自分のデッキから2コスト以下の[鳥]1枚までを手札に加える。自分のターン開始時、自分の手札から2コスト以下の[鳥]1体までを出す。,そこには、まだ見ぬ色が眠っている。,CS03-共鳴地_グループ5,#フィールドカード
683,キュリアス海,キュリアス海 / きゅりあすかい,2,海,,自分の[水]のモンスターが場に出た時、自分は1枚引く。,生命が生まれ、生命が還る場所。,CS02-未開地_グループ5,#フィールドカード
684,栄華の花園,栄華の花園 / えいがのはなぞの,2,"門,花畑",,自分のターン開始時と自分のターン終了時と自分の[植物]のモンスターが場に出た時、自分は1枚引く。,誰の祈りが私を呼んだのだろう。,オリカ-シーズン1,#フィールドカード #オリカ
685,崖上の防衛砦,崖上の防衛砦 / がけうえのぼうえいとりで,2,戦地,,場に出た時、自分のデッキから1コスト以下の[騎士]1体までを場に出す。相手のターン開始時、自分の[騎士]全てを+100。,不動であり不屈。,CS02-未開地_グループ5,#フィールドカード
686,枯れた森の野営地,枯れた森の野営地 / かれたもりのやえいち,3,森,,"自分のターン開始時、騎士・トークン (1/300/ヒト,騎士) 1体を出す。自分の[ヒト]のモンスターが場に出た時、自分は1枚引く、自分の手札から1枚を捨てる。",荒れ果てたその地には、戦いを待つ者のみが佇む。,RP01-ランダムパスvol1_グループ2,#フィールドカード
687,タージンバ海岸,タージンバ海岸 / たーじんばかいがん,3,海,,自分のターン開始時、モンスター全てに300ダメージ。,サンダルで来るような場所ではない。,プロモーションカード,#フィールドカード
688,持たざる者の闘技場,持たざる者の闘技場 / もたざるもののとうぎじょう,3,戦地,,自分の手札の効果を持たないモンスターのコスト-1。自分の効果を持たないモンスターが場に出た時、それを+300。自分のターン開始時、モンスター全ての効果を消す。,イラスト/B級御茶持たざる者の闘技場では力(パワー)こそ全てであり、絶対である。そこでは優れた技(スキル)は無力となり、力と力が比べ合う事だけが許される。,プロモーションカード,#フィールドカード #オリカ
689,詠唱魔法陣・奔流,詠唱魔法陣・奔流 / えいしょうまほうじん・ほんりゅう,3,"詠唱,竜術",,"自分のターン開始時、これにカウンター1個を乗せる。場に出た時、相手のモンスター1体は「自分のターン終了時まで攻撃できない。」を持つ。(カウンター-3) 自分のデッキから[水, ドラゴン]1体までを出す。",奔流が大地を穿つ。,RP01-ランダムパスvol1_グループ5,#フィールドカード
